,Objname,ObsEcc,ObsSin(Inc),PropEcc,PropSin(Inc),PropSMA,0_2PE,1_3PE,2_4PE,3_5PE,4_6PE,5_7PE,6_8PE,7_9PE,8_10PE
280,287,0.06365283044652079,0.17191708854361512,0.050063449422057094,0.17083646878996853,2.349794038390383,"[0.05110067784207344, 0.17122132015313377, 2.3499028109624107]","[0.050432853795243676, 0.17100639612935878, 2.349770629519779]","[0.049379120931509105, 0.17091469887139424, 2.349615942743564]","[0.049777503701333936, 0.17101359050152679, 2.3495709922817665]","[0.0499601398971379, 0.1707391236247807, 2.3497401304495416]","[0.05155583930706191, 0.17085590662226577, 2.3500244360215765]","[0.052103850507375864, 0.17051953891916408, 2.3500891070871766]","[0.050966809216678954, 0.17056821335122033, 2.3498554116740196]","[0.050519977264718754, 0.17037658451523727, 2.3496247876620546]"
281,288,0.2485062306155119,0.06412610756351732,0.24615372237351663,0.06095292361363914,2.7549632253440954,"[0.24617383041568705, 0.060854617783444594, 2.754919012521862]","[0.24598493491895737, 0.060784596345460275, 2.7549645285322266]","[0.24598615736593607, 0.060808286266023616, 2.754977319810836]","[0.24628382062091006, 0.06081865799154169, 2.755002370807303]","[0.24635653450109196, 0.06086299602862356, 2.7550235766737416]","[0.24604655298224423, 0.061017916461022365, 2.754985083387284]","[0.24601979385128994, 0.061043042330947574, 2.754968917958815]","[0.24633494474235051, 0.0611039824477836, 2.754924096514557]","[0.24641696467210455, 0.061134756807138944, 2.7549343412165035]"
282,289,0.17104374501640787,0.1130938640814363,0.16839125336607533,0.11140522742991593,2.8700394618681044,"[0.16836825299927796, 0.11138415454192202, 2.8700294310165777]","[0.16832765085506793, 0.11142301759617587, 2.870044424425704]","[0.16836823568277792, 0.11141360974110338, 2.8700531393878377]","[0.16834437785550466, 0.11138433215396898, 2.8700536677648953]","[0.1683744026629421, 0.11143833434815434, 2.870047196778467]","[0.16833343827557554, 0.1114047838136653, 2.870028836005187]","[0.1683879149809273, 0.11139136505572009, 2.8700355924452587]","[0.16834821926545443, 0.11144422317012669, 2.8700431207794868]","[0.1683900432105151, 0.11139297730816893, 2.8700393596808125]"
283,290,0.22483589069126983,0.3875063619012468,0.22330771202490066,0.3869752836827628,2.3341007852018345,"[0.22516653332929143, 0.3867019820448743, 2.334202001793223]","[0.22368319160928768, 0.3858475580837186, 2.3341485018067565]","[0.220823436791854, 0.38337423613849153, 2.3341373390178113]","[0.21999967485404262, 0.383195517432838, 2.334334574838721]","[0.22208204281591493, 0.38362563407315564, 2.3344784817301814]","[0.2249657986825878, 0.38561825674609995, 2.3339398591149303]","[0.2229135155869064, 0.3840807040231615, 2.333698956612963]","[0.21929079090282533, 0.38171227712849215, 2.3340068305039847]","[0.21912090583385363, 0.38301378942859765, 2.333986383498624]"
284,291,0.14771845014730556,0.045271686960403575,0.1425568897701036,0.03904847139669143,2.2191533356102595,"[0.14336649545909227, 0.0377374881029916, 2.2191079258991175]","[0.14481879762145658, 0.038287979333888264, 2.219090272720622]","[0.14352413831424823, 0.03998844679938618, 2.219148192169151]","[0.14151231201670347, 0.040549596377314145, 2.2191660498332237]","[0.14235404841014723, 0.04010333649112034, 2.2191805098479827]","[0.1441984117981041, 0.04033284753914036, 2.2191770908463777]","[0.14347336615114556, 0.03980394300194013, 2.219178885151112]","[0.14094602583236152, 0.03845474630905234, 2.219163718755428]","[0.14132467306030463, 0.03756832235504057, 2.2191458386752827]"
285,292,0.050223501924857625,0.24843268975114996,0.04092074573007824,0.24743448099519466,2.526480290868908,"[0.028856984416250012, 0.2476306897454063, 2.5264967809878915]","[0.02962977408903801, 0.2476047931045947, 2.5264954699097335]","[0.030074403693488398, 0.24780449178085948, 2.5264774144030233]","[0.028785191281065162, 0.24752885698591695, 2.5264597099933663]","[0.029549984931438608, 0.2476677949156416, 2.5264790080831117]","[0.03019479069005417, 0.24780385877184152, 2.526463008742896]","[0.03165729192624942, 0.24775688317318706, 2.526475399416948]","[0.03172640472209209, 0.24801780667817097, 2.5265040766754163]","[0.03042226468861093, 0.2477227662655493, 2.5264713952203945]"
286,293,0.1325021868396927,0.25846069595335014,0.12934304751779385,0.2577877460477386,2.8579598439403626,"[0.12924636392510813, 0.2577879615427844, 2.8579688628528794]","[0.12928240577845038, 0.25775079323306516, 2.857961895178031]","[0.1292307534929436, 0.2578214381104114, 2.8579627191498393]","[0.1292448957646348, 0.2577676361792746, 2.857963566071697]","[0.12931763572416788, 0.25777750233080204, 2.857951485163627]","[0.1292730429485776, 0.257813191497013, 2.8579703861798853]","[0.1293967612922965, 0.2577524025560991, 2.8579606834083418]","[0.12928377341756175, 0.25779181749136143, 2.857954315441291]","[0.12948147607778396, 0.25778894974447053, 2.8579575922725544]"
287,294,0.22542745287655114,0.08913885968140908,0.22285777562319103,0.08695033571485064,3.1394080366738213,"[0.22287151105905928, 0.08694013595297881, 3.13937452820804]","[0.22286624092824034, 0.08690901536703478, 3.1394062797392017]","[0.22286884375283408, 0.08692130076833891, 3.139448804735669]","[0.22285151028662833, 0.08694428468599637, 3.139365824351953]","[0.2228270764366726, 0.08696651992215419, 3.139419862602771]","[0.2228017662079401, 0.0869756935587978, 3.1394592882186334]","[0.2228603943001293, 0.0869498974375218, 3.139399189334952]","[0.22283222881076656, 0.08694308123682683, 3.1394221034664733]","[0.22281436316047484, 0.08694885207359769, 3.1394034717705526]"
288,295,0.15565700784098574,0.06926864232080497,0.15298929840806555,0.06637724050933622,2.792946033485529,"[0.15286828917953926, 0.06635102196263987, 2.792944417561566]","[0.15318526899896362, 0.0663443366786731, 2.792958094841797]","[0.15319079437150537, 0.06641328620954222, 2.7929540302871927]","[0.15287541909259708, 0.06640127671521466, 2.7929396329729816]","[0.15286275713284678, 0.06633378407416521, 2.7929395202463327]","[0.15316049907843318, 0.06636175981337837, 2.792942238483601]","[0.15317769436868933, 0.06642498597985448, 2.7929366947054963]","[0.15288898796332803, 0.06637995389153965, 2.792953357023785]","[0.15289075268024413, 0.06634065950352053, 2.7929629205782938]"
289,296,0.12819524672248467,0.03727449247167985,0.12294946056972632,0.027508356887624083,2.2258013230004394,"[0.12278085391640468, 0.028387261479888144, 2.225830026751224]","[0.12249818627681879, 0.028240455253256067, 2.225753956032373]","[0.123056493581372, 0.02838766499828349, 2.2257193646050575]","[0.12234698074419106, 0.02780096959523117, 2.2258051437662476]","[0.1228381749873846, 0.02731697214198588, 2.2258107920970307]","[0.12192050405539409, 0.027338860569100502, 2.2258599921371554]","[0.1222051336882266, 0.026360108272853983, 2.225807270322031]","[0.12116966806761531, 0.0265495639524473, 2.225715279200428]","[0.12191890922627317, 0.0270068620164704, 2.2258379307416662]"
290,297,0.12143658802431981,0.1423388063232125,0.11939791746086023,0.1410262180819189,3.167490100487928,"[0.11961879463936728, 0.14147268426098764, 3.1662903034681604]","[0.11951022117848054, 0.14145549375043112, 3.166417944607842]","[0.1194545681869362, 0.14141469221643144, 3.166323314186432]","[0.11944621926913905, 0.1413736750890934, 3.1664431308670338]","[0.1192607306352528, 0.1413256560464635, 3.1666368012476664]","[0.11934069121217412, 0.14109538022367685, 3.1677495262787785]","[0.11973871699915174, 0.1407400307428426, 3.1695582279063466]","[0.11935161352337832, 0.14046773173508104, 3.17024891832604]","[0.11887074558478126, 0.14014664375447597, 3.1686461907118364]"
291,298,0.15275452632610848,0.10681094596911297,0.14768331600584494,0.10499970693808496,2.2606301686294734,"[0.15266388772249334, 0.10804441617928032, 2.2607016806295404]","[0.14973479672123027, 0.10685476622763738, 2.260432448846877]","[0.14389124718313417, 0.10277260020455851, 2.2605830002984186]","[0.14378657047100676, 0.10194850200117433, 2.2610836959693352]","[0.14781654684723997, 0.10608602392052684, 2.2605740665341325]","[0.1514282812459044, 0.1085486268707916, 2.260110876114597]","[0.14891169989197414, 0.10576358166673672, 2.2604912213913777]","[0.14262418912546443, 0.10193240432082577, 2.2608634359439326]","[0.14345228761208592, 0.102258505225143, 2.2607959287073935]"
292,299,0.05121613867848838,0.048986242312178095,0.0444663992533675,0.04425064459627872,2.4309678331275233,"[0.04448466387634482, 0.04439400305888465, 2.430919695845406]","[0.0446920511152697, 0.044314678624196156, 2.4309262954985673]","[0.04423893410673368, 0.04424978322358724, 2.430952945929059]","[0.044907737701974926, 0.04449838987796134, 2.431001526245071]","[0.044419355727676114, 0.04444908367727603, 2.4309939713645834]","[0.04460486370706059, 0.04414107312570248, 2.430959524598249]","[0.044191344058045125, 0.044144866955873, 2.4309998719248513]","[0.04465328328221926, 0.04424295994839237, 2.4310400113735184]","[0.0440408277379873, 0.04399732243500893, 2.4309720843628173]"
293,300,0.03187539992352251,0.030953026114293777,0.031240425483584966,0.01816224252152419,3.2033283328768287,"[0.030880104979227965, 0.018293206427009948, 3.2035048568426037]","[0.025209205459744727, 0.018347190018306054, 3.2039137851765536]","[0.03074755697612607, 0.018232600929069993, 3.203363905626896]","[0.03093734622991551, 0.018182002596389354, 3.2031267621873076]","[0.025637901599838482, 0.018277037282974137, 3.2036537920126866]","[0.03131486038196004, 0.01801388113216537, 3.2035021962164802]","[0.026932108752524015, 0.017940029350411023, 3.203247115255058]","[0.03149600429334012, 0.01755347513134779, 3.203129597160464]","[0.031202771408629926, 0.017758263342006954, 3.202877261103513]"
294,301,0.08502876990861227,0.07651195278136631,0.08092650064328172,0.07391794417805128,2.7217056492275473,"[0.08104567641073898, 0.07377920824593344, 2.7217094220683657]","[0.08108749107491323, 0.07409165072648342, 2.721708889764879]","[0.0807444167621628, 0.07365892909159188, 2.7216983794444523]","[0.08072586434865753, 0.07378453792566166, 2.7216957515774256]","[0.08105903634179006, 0.07418540058103866, 2.7216934332994196]","[0.08099529611058698, 0.07384376988758803, 2.7216969610716286]","[0.08104370822408902, 0.07393437195864352, 2.721724433279354]","[0.08147199841759754, 0.07430994968779067, 2.721699143540306]","[0.08121569863429697, 0.07399012133878875, 2.7216974721691023]"
295,302,0.10979419929292804,0.06274904732307078,0.1063959073922954,0.05942677863078327,2.40249210178791,"[0.10548678729276886, 0.0594181522508124, 2.402480435352517]","[0.10530627235326899, 0.05910143461675056, 2.4025067065579675]","[0.10550080107416701, 0.05922080996090594, 2.402461203891097]","[0.1048558756381139, 0.05959511976945883, 2.4024707306890725]","[0.10554131707795338, 0.05962424754904043, 2.4025322694559037]","[0.10478453672304033, 0.05933617499285975, 2.4025104688383734]","[0.10539397032116811, 0.05931362497692568, 2.4024947208556724]","[0.1048670552849224, 0.059562738356697724, 2.4024942504580307]","[0.10544006842068716, 0.05954792147647057, 2.4024807090024622]"
296,303,0.050812750101927984,0.1312614548409839,0.04567696323909695,0.12983020656238614,3.117848494408815,"[0.04602474860190602, 0.12997528084055598, 3.1178607242253262]","[0.04575121082772403, 0.129887222687307, 3.1178129285403733]","[0.04547552817845185, 0.12974844430371893, 3.1178199281413606]","[0.045308199506199597, 0.1296487240554497, 3.1178370266405193]","[0.04524401621701709, 0.1296427482589485, 3.1178672227244033]","[0.045295616980844534, 0.1297088706221061, 3.1178866471439823]","[0.045562822044619436, 0.12978562647783518, 3.1178611312017073]","[0.04587078255285107, 0.12986927910880375, 3.1178401968767293]","[0.04614573939597337, 0.129974307183998, 3.1178232595185262]"
297,304,0.14347987462168296,0.2568835491044416,0.141377319294609,0.2561957601365536,2.4005047497319683,"[0.14360135975880042, 0.2560742766897233, 2.4004335113005624]","[0.14119343705747706, 0.2561581975041805, 2.400788688269282]","[0.14328865107069647, 0.25622387199660934, 2.4006270157005685]","[0.14276480798165012, 0.25633885748399543, 2.399997880511552]","[0.1409657934676875, 0.25638638041102535, 2.4001007880154224]","[0.1429717866220656, 0.25637573730757574, 2.4006992011106214]","[0.13888620329427448, 0.25596941488783803, 2.4005733552604607]","[0.1437263440439094, 0.25609470440350884, 2.400647179893745]","[0.1380942725496405, 0.2560625925646916, 2.4007817367343414]"
298,305,0.20077927182368585,0.09480605772478322,0.19839986237838508,0.09275637015302889,3.0892050497932995,"[0.19754490027555657, 0.09040377813473598, 3.088986891575345]","[0.1990850418768827, 0.0941058385109072, 3.0891794663631216]","[0.19942456204514522, 0.09553853522156715, 3.0893566004041686]","[0.19796244420032752, 0.09239873811389764, 3.089457893771723]","[0.19770247357078702, 0.09181835579365058, 3.0894907029261813]","[0.1992614543190673, 0.09489335173941242, 3.0893520415365163]","[0.19916937400929305, 0.09417980510295128, 3.0890956095294952]","[0.1976624611644292, 0.09075761685614764, 3.089041140030646]","[0.19802722408630877, 0.09182340942904045, 3.089103945327026]"
299,306,0.12152087646946873,0.11922838073958207,0.11742694944856237,0.1176204212352359,2.3548977221494125,"[0.11432885445143247, 0.11755575427930215, 2.3548932142040266]","[0.11478800487468456, 0.11767009655315007, 2.3548961487974793]","[0.11546209563356256, 0.11762798711312525, 2.3548920167754006]","[0.11591382794253063, 0.11777863723352161, 2.3549011774394386]","[0.11597821160923727, 0.11765708309533411, 2.3549124321304435]","[0.11578785620696234, 0.11767621101432417, 2.354907740778636]","[0.11592730209046055, 0.11761602078743999, 2.354887720267559]","[0.11548558302051072, 0.11760371468009828, 2.35488935218561]","[0.11502246742958568, 0.11753549238330059, 2.3548998082578882]"
300,307,0.1290955337435963,0.08795794431597397,0.1262446664068952,0.0857472460378451,2.904532391513818,"[0.12636472278166241, 0.08597874833469947, 2.904513732184562]","[0.12637844297976888, 0.08601417732077442, 2.9045458940737925]","[0.1264603644953537, 0.08607171549583924, 2.9045616956979328]","[0.12627806572796008, 0.08593706388625927, 2.904570200376439]","[0.12629260421668825, 0.08578036051117453, 2.9045099843180613]","[0.12621338031793894, 0.08570463854980977, 2.904613716723048]","[0.1260770701808271, 0.08560322068159801, 2.904612016684732]","[0.12587653647854755, 0.08536430903901053, 2.9045038646997208]","[0.12598121393822934, 0.08523822866535345, 2.9044543973442405]"
301,308,0.05618405977422188,0.08297372924919619,0.049493025451682465,0.08060312174090688,2.7458865326473614,"[0.04855984898378972, 0.0798562198768876, 2.7458894982791153]","[0.050867781602480656, 0.08145781430874861, 2.7458529681638053]","[0.051288901443623816, 0.08168196565945159, 2.7459062492055524]","[0.0495794677044468, 0.08042023442220207, 2.746039131431924]","[0.046905178242371025, 0.07883692004695148, 2.7458462731416753]","[0.047322361571004154, 0.07929667094251293, 2.745748253796258]","[0.05033663286029407, 0.08113524820636636, 2.7458140672974274]","[0.052065909672442116, 0.08201003032859139, 2.746033816396401]","[0.05121811827528649, 0.08148059473247586, 2.7459707852485598]"
302,309,0.10429328456903805,0.07270323487145366,0.10083824783277807,0.06996304644000724,2.6611379704888765,"[0.10180333640645457, 0.07067540552772826, 2.6611346206633235]","[0.10123757062332994, 0.07043655547702585, 2.6611052393433536]","[0.1003943975012506, 0.07000871944964936, 2.66113992726819]","[0.1007422464182593, 0.06979558824136452, 2.6611555103279096]","[0.10083218483361472, 0.06947765931578564, 2.661140404283985]","[0.10008111419475034, 0.06936235762459478, 2.6611358341019855]","[0.10074787987453847, 0.06966743503372268, 2.6611381786642476]","[0.10148709200714706, 0.0698767668591191, 2.661145047748328]","[0.10065550142786395, 0.06998117015156737, 2.661140408089114]"
303,310,0.15614644924105942,0.07364881134714506,0.153691733272088,0.07093629111419737,2.75811648628065,"[0.15371242793027665, 0.07089402733445573, 2.7581123931660394]","[0.1537336561800709, 0.07090148002145875, 2.758106724612663]","[0.15380051129601524, 0.07095971674259986, 2.7581133285809702]","[0.15377972041854449, 0.07098149348824383, 2.7581090329904536]","[0.15362132527107764, 0.07094193440203313, 2.758116220966367]","[0.15364919712147712, 0.07089798313063793, 2.7581213194032035]","[0.15392365811187153, 0.07090748291465859, 2.7581272272479977]","[0.1538579732643339, 0.0709566877285167, 2.7581290394104396]","[0.15355532631821336, 0.07097718351680689, 2.7581065046236155]"
