num,rmssma,rmse,rmssini,m,g,s
9228,0.0000005,0.0000046,0.0000019,0.000019,0.002066,0.001582
9229,0.0000005,0.0002555,0.0000080,0.000019,0.001989,0.011438
9230,0.0000257,0.0000242,0.0000029,0.000856,0.010693,0.001065
9231,0.0000002,0.0053229,0.0055509,0.000017,0.061728,0.113445
9232,0.0000008,0.0017695,0.0014348,0.000064,0.022849,0.045973
9233,0.0001055,0.0064547,0.0007332,0.006120,0.192598,0.920711
9234,0.0000000,0.0013987,0.0033850,0.000003,0.027603,0.029619
9235,0.0001042,0.0000954,0.0000402,0.006178,0.003357,0.004688
9236,0.0006502,0.0017052,0.0003640,0.040430,0.047010,0.104704
9237,0.0000000,0.0000339,0.0002775,0.000001,0.001712,0.009443
9238,0.0000001,0.0010169,0.0000024,0.000012,0.015312,0.060557
9239,0.0002422,0.0001590,0.0013696,0.017289,0.022737,0.028451
9240,0.0001615,0.0002216,0.0010113,0.005206,0.174472,0.057413
9241,0.0000002,0.0004439,0.0002265,0.000008,0.041880,0.028621
9242,0.0000788,0.0030197,0.0031660,0.005687,0.070462,0.139164
9243,0.0000392,0.0000280,0.0000033,0.001303,0.012993,0.004460
9244,0.0000000,0.0006998,0.0000017,0.000006,0.008752,0.031042
9245,0.0002842,0.0007760,0.0014083,0.021205,0.051164,0.034173
9246,0.0000392,0.0003538,0.0003478,0.002701,0.004611,0.020570
9247,0.0000090,0.0001813,0.0000824,0.000289,0.005916,0.001887
9248,0.0000000,0.0000090,0.0000040,0.000000,0.003453,0.001210
9249,0.0000001,0.0004325,0.0013514,0.000007,0.009863,0.012225
9250,0.0001087,0.0003442,0.0000717,0.004098,0.051926,0.062816
9251,0.0000169,0.0000149,0.0000075,0.000583,0.006378,0.002798
9252,0.0000007,0.0000035,0.0000020,0.000023,0.002354,0.001861
9253,0.0000317,0.0001016,0.0001392,0.001873,0.005851,0.007497
9254,0.0000179,0.0001473,0.0000955,0.001269,0.003531,0.006509
9255,0.0000025,0.0000387,0.0000413,0.000153,0.002212,0.001644
9256,0.0000688,0.0005790,0.0008210,0.004582,0.022720,0.029930
9257,0.0000010,0.0002146,0.0000905,0.000038,0.003053,0.004199
9258,0.0000040,0.0032587,0.0016449,0.000335,0.031298,0.049092
9259,0.0000036,0.0009656,0.0003529,0.000183,0.008381,0.066164
9260,0.0000041,0.0002381,0.0001292,0.000292,0.012594,0.017378
9261,0.0000207,0.0001392,0.0000859,0.001590,0.004153,0.005620
9262,0.0000010,0.0001271,0.0000399,0.000055,0.003857,0.003711
9263,0.0000066,0.0000062,0.0000044,0.000209,0.002154,0.002159
9264,0.0000008,0.0000051,0.0000030,0.000033,0.001654,0.001494
9265,0.0000099,0.0003916,0.0002573,0.000797,0.007941,0.011271
9266,0.0000069,0.0000525,0.0000060,0.000289,0.002438,0.002066
9267,0.0000002,0.0015419,0.0000026,0.000021,0.018606,0.093638
9268,0.0000018,0.0159069,0.0027919,0.000013,0.271273,0.749441
9269,0.0000330,0.0000710,0.0000321,0.001748,0.002419,0.005106
9270,0.0000076,0.0002030,0.0000693,0.000289,0.011137,0.047777
9271,0.0000005,0.0000056,0.0000433,0.000018,0.006041,0.002483
9272,0.0000007,0.0005165,0.0004912,0.000041,0.023712,0.014209
9273,0.0000023,0.0000877,0.0000539,0.000137,0.003635,0.005869
9274,0.0000593,0.0012753,0.0000165,0.003602,0.013621,0.136018
9275,0.0000000,0.0000050,0.0002511,0.000005,0.043213,0.016219
9276,0.0000003,0.0002614,0.0000938,0.000018,0.001703,0.006695
9277,0.0000001,0.0000873,0.0000569,0.000009,0.002755,0.004018
9278,0.0005108,0.0004154,0.0001229,0.014467,0.696486,0.043672
9279,0.0000597,0.0027820,0.0009584,0.003463,0.086730,0.218205
9280,0.0000010,0.0026916,0.0000325,0.000073,0.106213,0.130624
9281,0.0000009,0.0000246,0.0000149,0.000052,0.003109,0.002479
9282,0.0000066,0.0006583,0.0024214,0.000153,0.046217,0.024435
9283,0.0000008,0.0000457,0.0000077,0.000047,0.004381,0.002926
9284,0.0000002,0.0089523,0.0010014,0.000009,2.755456,0.083270
9285,0.0000000,0.0002613,0.0000025,0.000001,0.002492,0.005089
9286,0.0001213,0.0000317,0.0003807,0.007815,0.016064,0.012919
9287,0.0000003,0.0055662,0.0000080,0.000059,0.078752,0.311310
9288,0.0000004,0.0011599,0.0026838,0.000029,0.022515,0.049919
9289,0.0000002,0.0000689,0.0000440,0.000012,0.003518,0.002390
9290,0.0002226,0.0040263,0.0018441,0.019256,0.209047,0.145896
9291,0.0000020,0.0000108,0.0000054,0.000063,0.001676,0.001642
9292,0.0770262,0.0070649,0.0399059,6.257719,3.223000,0.793362
9293,0.0001008,0.0000284,0.0000222,0.003309,0.269687,0.032409
9294,0.0000006,0.0000204,0.0000253,0.000026,0.001928,0.001054
9295,0.0000024,0.0001917,0.0001740,0.000155,0.008863,0.011922
9296,0.0000003,0.0003549,0.0000439,0.000019,0.004754,0.007685
9297,0.0000338,0.0005092,0.0000272,0.001276,0.006707,0.043847
9298,0.0000673,0.0001737,0.0002111,0.003399,0.018939,0.011446
9299,0.0000684,0.0003686,0.0009924,0.003691,0.014637,0.021843
9300,0.0008652,0.0008142,0.0006170,0.042135,0.055566,0.193780
9301,0.0001878,0.0025708,0.0092816,0.016472,0.050934,0.115383
9302,0.0000037,0.0045256,0.0032515,0.000284,0.066245,0.130613
9303,0.0002165,0.0008521,0.0000463,0.012278,0.459302,0.017456
9304,0.0000246,0.0000475,0.0000782,0.001324,0.026113,0.003983
9305,0.0000034,0.0025268,0.0034468,0.000279,0.040171,0.051710
9306,0.0000000,0.0000117,0.0000031,0.000001,0.001794,0.001293
9307,0.0000001,0.0000839,0.0000848,0.000010,0.002908,0.003587
9308,0.0000033,0.0004648,0.0003562,0.000216,0.013104,0.022257
9309,0.0005248,0.0003199,0.0000030,0.016457,1.001587,0.041841
9310,0.0000007,0.0000092,0.0000145,0.000027,0.002127,0.000802
9311,0.0000001,0.0000567,0.0001454,0.000008,0.002797,0.002951
9312,0.0001225,0.0000969,0.0000180,0.005601,0.051470,0.015481
9313,0.0000006,0.0000809,0.0000324,0.000030,0.001848,0.004585
9314,0.0000026,0.0000316,0.0000323,0.000150,0.004836,0.002271
9315,0.0000000,0.0001973,0.0000698,0.000002,0.002697,0.008337
9316,0.0000002,0.0011578,0.0002938,0.000008,0.047447,0.044894
9317,0.0000006,0.0000804,0.0000424,0.000023,0.006038,0.005664
9318,0.0000026,0.0004344,0.0012832,0.000081,0.016759,0.008808
9319,0.0000080,0.0001459,0.0007059,0.000580,0.012145,0.010968
9320,0.0000002,0.0002219,0.0001858,0.000016,0.006225,0.007676
9321,0.0004948,0.0003160,0.0000840,0.016465,0.189284,0.038858
9322,0.0000002,0.0000039,0.0000008,0.000001,0.003746,0.002400
9323,0.0000155,0.0001446,0.0000555,0.001169,0.003464,0.011101
9324,0.0000327,0.0006274,0.0001187,0.002155,0.011660,0.042673
9325,0.0000001,0.0001257,0.0000209,0.000004,0.003484,0.005739
9326,0.0000001,0.0000954,0.0000528,0.000003,0.008582,0.004750
9327,0.0000012,0.0000158,0.0000051,0.000049,0.002284,0.001521
9328,0.0000001,0.0012305,0.0011574,0.000010,0.042439,0.060466
9329,0.0000279,0.0001921,0.0003144,0.002108,0.013041,0.006078
9330,0.0005053,0.0003513,0.0002872,0.017648,2.939831,0.040058
9331,0.0000000,0.0016222,0.0011270,0.000002,0.064568,0.040932
9332,0.0000001,0.0000837,0.0000369,0.000003,0.001903,0.004831
9333,0.0000972,0.0000820,0.0000459,0.005036,0.004258,0.008182
9334,0.0000065,0.0001964,0.0001375,0.000305,0.013067,0.008081
9335,0.0000004,0.0034141,0.0031778,0.000016,0.138126,0.089794
9336,0.0000023,0.0001149,0.0012991,0.000168,0.008665,0.010465
9337,0.0000005,0.0000126,0.0000034,0.000021,0.002208,0.001271
9338,0.0007863,0.0008424,0.0004802,0.026929,0.480763,0.290269
9339,0.0000221,0.0000228,0.0000008,0.000711,0.019614,0.006613
9340,0.0002071,0.0000734,0.0000055,0.006173,1.399939,0.148660
9341,0.0000023,0.0073344,0.0003199,0.000125,0.422767,0.430507
9342,0.0000320,0.0001851,0.0001349,0.002197,0.004307,0.008562
9343,0.0000000,0.0001703,0.0000431,0.000001,0.002920,0.005946
9344,0.0000403,0.0008563,0.0012267,0.002672,0.038949,0.046918
9345,0.0000002,0.0003550,0.0001921,0.000016,0.006574,0.004709
9346,0.0000069,0.0000844,0.0000589,0.000399,0.007039,0.005532
9347,0.0000021,0.0000874,0.0000238,0.000124,0.003075,0.004789
9348,0.0000012,0.0001033,0.0001150,0.000086,0.003556,0.003870
9349,0.0000015,0.0001268,0.0001468,0.000109,0.004360,0.006318
9350,0.0000426,0.0001299,0.0000612,0.002770,0.004500,0.011728
9351,0.0000001,0.0002252,0.0004241,0.000009,0.007532,0.005061
9352,0.0000369,0.0000849,0.0000335,0.001782,0.002501,0.008592
9353,0.0000001,0.0000875,0.0000400,0.000008,0.003421,0.005466
9354,0.0001737,0.0075027,0.0003545,0.010678,0.081534,0.174974
9355,0.0000235,0.0001705,0.0001776,0.001609,0.005658,0.013556
9356,0.0000176,0.0007586,0.0001178,0.001207,0.008152,0.042369
9357,0.0000002,0.0000431,0.0000039,0.000009,0.001708,0.001214
9358,0.0000000,0.0001368,0.0000813,0.000001,0.007954,0.007606
9359,0.0000002,0.0008327,0.0003571,0.000006,0.023905,0.018409
9360,0.0000001,0.0000115,0.0003577,0.000005,0.014114,0.006540
9361,0.0000002,0.0024688,0.0002815,0.000018,0.020578,0.063981
9362,0.0000000,0.0002565,0.0001398,0.000002,0.006935,0.011253
9363,0.0001252,0.0001746,0.0000515,0.006462,0.009703,0.005867
9364,0.0000000,0.0000182,0.0000498,0.000001,0.002937,0.001753
9365,0.0000001,0.0005648,0.0008805,0.000009,0.017419,0.007837
9366,0.0000370,0.0006156,0.0010944,0.003190,0.035731,0.025914
9367,0.0000036,0.0001795,0.0004995,0.000248,0.010565,0.009756
9368,0.0001659,0.0001706,0.0002474,0.012499,0.019142,0.021171
9369,0.0004156,0.0003191,0.0004247,0.028720,0.018999,0.033502
9370,0.0000104,0.0000664,0.0000322,0.000646,0.003609,0.004700
9371,0.0000000,0.0000797,0.0001273,0.000002,0.003817,0.001848
9372,0.0000001,0.0000125,0.0000090,0.000000,0.002003,0.000891
9373,0.0000016,0.0038235,0.0006563,0.000072,0.029272,0.178773
9374,0.0001215,0.0008107,0.0000676,0.008415,0.005564,0.046035
9375,0.0000032,0.0001349,0.0000148,0.000195,0.004345,0.009709
9376,0.0000000,0.0000623,0.0000054,0.000000,0.005773,0.001130
9377,0.0000000,0.0000058,0.0000050,0.000001,0.001761,0.001230
9378,0.0000043,0.0000088,0.0000019,0.000153,0.004506,0.002076
9379,0.0000000,0.0000130,0.0000046,0.000001,0.003585,0.001255
9380,0.0000000,0.0000102,0.0000046,0.000000,0.001993,0.001209
9381,0.0000003,0.0000055,0.0000184,0.000013,0.001916,0.001456
9382,0.0025156,0.0038877,0.0015605,0.199215,0.106499,0.191478
9383,0.0000003,0.0000422,0.0000077,0.000013,0.006181,0.018542
9384,0.0000567,0.0005401,0.0000631,0.001643,0.087218,0.159356
9385,0.0001678,0.0005273,0.0005283,0.005987,0.165769,0.145299
9386,0.0000673,0.0000216,0.0000305,0.002173,0.282853,0.039547
9387,0.0000001,0.0003753,0.0010454,0.000011,0.020017,0.008194
9388,0.0000591,0.0036031,0.0042392,0.004661,0.078393,0.143690
9389,0.0000002,0.0002271,0.0002639,0.000016,0.006031,0.004050
9390,0.0000408,0.0004767,0.0000622,0.002716,0.004721,0.030698
9391,0.0005468,0.0006574,0.0000724,0.024954,0.049120,0.157592
9392,0.0000004,0.0000789,0.0000152,0.000022,0.002522,0.001405
9393,0.0000028,0.0042866,0.0006782,0.000171,0.043061,0.859242
9394,0.0000000,0.0011729,0.0013471,0.000001,0.051534,0.029354
9395,0.0000005,0.0043243,0.0004910,0.000024,0.031636,0.266488
9396,0.0000481,0.0000398,0.0000024,0.001669,0.017294,0.001200
9397,0.0000351,0.0001797,0.0002392,0.001936,0.111953,0.013610
9398,0.0000013,0.0000032,0.0000018,0.000034,0.002759,0.002472
9399,0.0000023,0.0296116,0.0021125,0.000143,0.085051,1.683598
9400,0.0018663,0.0042130,0.0127740,0.098195,4.666633,0.531240
9401,0.0000017,0.0001046,0.0000382,0.000081,0.004062,0.004569
9402,0.0005028,0.0002256,0.0005442,0.013470,3.330822,0.280719
9403,0.0000002,0.0001033,0.0001882,0.000012,0.002622,0.002931
9404,0.0000000,0.0001655,0.0001822,0.000001,0.009542,0.005679
9405,0.0000015,0.0000094,0.0000053,0.000062,0.002120,0.001326
9406,0.0000000,0.0000822,0.0000886,0.000001,0.005860,0.003624
9407,0.0000677,0.0005564,0.0002714,0.003116,0.053538,0.064426
9408,0.0000002,0.0000452,0.0000064,0.000005,0.002674,0.004075
9409,0.0000117,0.0000134,0.0000153,0.000389,0.007399,0.002424
9410,0.0001730,0.0003433,0.0001033,0.005737,0.886705,0.127565
9411,0.0001748,0.0002674,0.0000128,0.005814,0.576456,0.100791
9412,0.0000001,0.0011376,0.0006226,0.000004,0.010913,0.010588
9413,0.0000001,0.0000801,0.0001131,0.000003,0.003456,0.005233
9414,0.0000110,0.0013101,0.0013353,0.000658,0.103280,0.106731
9415,0.0000085,0.0023226,0.0032995,0.000676,0.037878,0.029721
9416,0.0000001,0.0001274,0.0001439,0.000008,0.004616,0.004506
9417,0.0011942,0.0006095,0.0010407,0.076953,0.084730,0.099084
9418,0.0000140,0.0004590,0.0009272,0.001234,0.019444,1.679032
9419,0.0000007,0.0006208,0.0008249,0.000048,0.027089,0.040301
9420,0.0000003,0.0002118,0.0002015,0.000023,0.005114,0.005256
9421,0.0000026,0.0003824,0.0000990,0.000159,0.002792,0.018192
9422,0.0000158,0.0000615,0.0000436,0.001077,0.006343,0.002829
9423,0.0000001,0.0037357,0.0000972,0.000020,0.021913,0.114574
9424,0.0000072,0.0000681,0.0000333,0.000454,0.003275,0.005225
9425,0.0000633,0.0008041,0.0008510,0.005147,0.042406,0.035294
9426,0.0000000,0.0000077,0.0000043,0.000001,0.002010,0.001180
9427,0.0000002,0.0003761,0.0001782,0.000008,0.022106,0.017590
9428,0.0000047,0.0005803,0.0001029,0.000240,0.011639,0.037012
9429,0.0000589,0.0000618,0.0000084,0.002206,0.010167,0.001061
9432,0.0000003,0.0002395,0.0000821,0.000019,0.002995,0.004231
9433,0.0000000,0.0000531,0.0001073,0.000001,0.002867,0.003254
9434,0.0000024,0.0001430,0.0002623,0.000184,0.005650,0.007086
9435,0.0000040,0.0007755,0.0031759,0.000329,0.048681,0.023241
9436,0.0000055,0.0000612,0.0000185,0.000317,0.004163,0.004069
9437,0.0000274,0.0021200,0.0013228,0.002051,0.026822,0.022622
9438,0.0002021,0.0040839,0.0054131,0.015219,0.096075,0.136931
9439,0.0000010,0.0001848,0.0003323,0.000072,0.006298,0.008605
9440,0.0000024,0.0000897,0.0000339,0.000141,0.003381,0.005834
9441,0.0000009,0.0000029,0.0000019,0.000025,0.003686,0.002412
9442,0.0000003,0.0000993,0.0000562,0.000018,0.005532,0.005056
9443,0.0000008,0.0000761,0.0000577,0.000047,0.003173,0.004286
9444,0.0000001,0.0000036,0.0000012,0.000011,0.003020,0.002058
9445,0.0000003,0.0000749,0.0003278,0.000017,0.004258,0.003101
9446,0.0000010,0.0000056,0.0000008,0.000034,0.004196,0.002516
9447,0.0001032,0.0020621,0.0004259,0.005224,0.115001,0.147010
9448,0.0000000,0.0002597,0.0002687,0.000000,0.019360,0.014966
9449,0.0000011,0.0001517,0.0000731,0.000041,0.009717,0.007918
9450,0.0011565,0.0022531,0.0062007,0.103846,0.139433,0.066217
9451,0.0000096,0.0000049,0.0000011,0.000321,0.034904,0.005522
9452,0.0002550,0.0010191,0.0004864,0.013877,0.010659,0.089647
9453,0.0000000,0.0001816,0.0000589,0.000004,0.027520,0.025216
9454,0.0000000,0.0000032,0.0000470,0.000000,0.001579,0.001617
9455,0.0000003,0.0000342,0.0000196,0.000013,0.001400,0.000961
9456,0.0000000,0.0000205,0.0001665,0.000002,0.004750,0.002475
9457,0.0000162,0.0000078,0.0000042,0.000498,0.039353,0.004394
9458,0.0000225,0.0074422,0.0012905,0.000211,0.070630,0.404037
9459,0.0000559,0.0030197,0.0012577,0.003962,0.127307,0.161871
9460,0.0000020,0.0002034,0.0001426,0.000104,0.013749,0.009576
9461,0.0000000,0.0000223,0.0000058,0.000000,0.001901,0.001137
9462,0.0000115,0.0001224,0.0000244,0.000816,0.003609,0.007165
9463,0.0000000,0.0001105,0.0000034,0.000002,0.003445,0.008325
9464,0.0000293,0.0000578,0.0000107,0.001133,0.003766,0.005825
9465,0.0000010,0.0008335,0.0003254,0.000035,0.075638,0.062525
9466,0.0001139,0.0010572,0.0003211,0.008939,0.024558,0.046195
9467,0.0001369,0.0001545,0.0001284,0.004761,0.190864,0.048722
9468,0.0000001,0.0004768,0.0001934,0.000005,0.009376,0.013434
9469,0.0000001,0.0001672,0.0000874,0.000004,0.002896,0.009088
9470,0.0000013,0.0000027,0.0000018,0.000047,0.004777,0.002444
9471,0.0000000,0.0031222,0.0035391,0.000002,0.153786,0.098233
9472,0.0000005,0.0000349,0.0000066,0.000019,0.003455,0.007777
9473,0.0000005,0.0000587,0.0000469,0.000000,0.002028,0.001836
9474,0.0000399,0.0002697,0.0001408,0.002879,0.004997,0.014140
9475,0.0007556,0.0005197,0.0001558,0.025993,1.098070,0.137133
9476,0.0000000,0.0000456,0.0000334,0.000001,0.003540,0.002819
9477,0.0000002,0.0006248,0.0012972,0.000014,0.014701,0.008243
9478,0.0000011,0.0000042,0.0000019,0.000039,0.002382,0.001992
9479,0.0001104,0.0333483,0.0008242,0.005706,0.110407,2.328392
9480,0.0000001,0.0000038,0.0000289,0.000003,0.003883,0.002488
9481,0.0000115,0.0002274,0.0002913,0.000935,0.004581,0.010193
9482,0.0000002,0.0005687,0.0001250,0.000015,0.004547,0.026006
9483,0.0000025,0.0001270,0.0001021,0.000103,0.016887,0.014755
9484,0.0000007,0.0000047,0.0000015,0.000030,0.002473,0.001902
9485,0.0000372,0.0091841,0.0000766,0.001907,0.073730,0.858038
9486,0.0000000,0.0000411,0.0000160,0.000001,0.002978,0.003289
9487,0.0000001,0.0000057,0.0000060,0.000006,0.004770,0.001234
9488,0.0000013,0.0008118,0.0006464,0.000092,0.025420,0.045236
9489,0.0000063,0.0035873,0.0004164,0.000308,0.022686,0.214165
9490,0.0000002,0.0001752,0.0002263,0.000008,0.008859,0.013618
9491,0.0000135,0.0005813,0.0015992,0.001039,0.037059,0.018616
9492,0.0000005,0.0040651,0.0044994,0.000047,0.063019,0.118927
9493,0.0000002,0.0001392,0.0000163,0.000011,0.002434,0.007354
9494,0.0000297,0.0056368,0.0051759,0.002624,0.095143,0.153958
9495,0.0000103,0.0052966,0.0051649,0.001030,0.075120,0.152382
9496,0.0000002,0.0043173,0.0000047,0.000046,0.063020,0.242581
9497,0.0000001,0.0000337,0.0001327,0.000006,0.005863,0.004421
9498,0.0000720,0.0006174,0.0002020,0.004741,0.006426,0.035047
9499,0.0000000,0.0000759,0.0000025,0.000001,0.002194,0.002925
9500,0.0000079,0.0002233,0.0001280,0.000421,0.009525,0.013768
9501,0.0000137,0.0060249,0.0001840,0.000946,0.093542,0.806795
9502,0.0000063,0.0002984,0.0000472,0.000449,0.007064,0.019554
9503,0.0000055,0.0000183,0.0000081,0.000175,0.005071,0.001911
9504,0.0000000,0.0000218,0.0000057,0.000001,0.001757,0.001415
9505,0.0000854,0.0000741,0.0000809,0.003080,0.025923,0.015015
9506,0.0000000,0.0002048,0.0000891,0.000001,0.004720,0.004006
9507,0.0000016,0.0004216,0.0005426,0.000100,0.025329,0.021308
9508,0.0000004,0.0004477,0.0005050,0.000027,0.011471,0.008864
9509,0.0000389,0.0008017,0.0002914,0.003156,0.025511,0.038235
9510,0.0000014,0.0000047,0.0000049,0.000052,0.001863,0.001149
9511,0.0000000,0.0003019,0.0000088,0.000001,0.001489,0.003282
9512,0.0000225,0.0000654,0.0000341,0.001107,0.003276,0.003176
9513,0.0000475,0.0001149,0.0000375,0.002880,0.008944,0.009964
9514,0.0000090,0.0004119,0.0023664,0.000629,0.026086,0.034778
9515,0.0000839,0.0005972,0.0000932,0.005261,0.006504,0.029151
9516,0.0000337,0.0000323,0.0000025,0.001099,0.158335,0.021649
9517,0.0000151,0.0078966,0.0002308,0.000696,0.015677,0.176529
9518,0.0000013,0.0014377,0.0016324,0.000068,0.071025,0.081629
9519,0.0000002,0.0011338,0.0006006,0.000007,0.036281,0.028759
9520,0.0000390,0.0001705,0.0002073,0.002819,0.007367,0.012429
9521,0.0000046,0.0002575,0.0005080,0.000320,0.011416,0.009901
9522,0.0000274,0.0000188,0.0000067,0.000648,0.013238,0.003115
9523,0.0000057,0.0000341,0.0000282,0.000351,0.003365,0.003482
9524,0.0042908,0.0038901,0.0044334,0.365713,0.220722,0.235513
9525,0.0000000,0.0000533,0.0000147,0.000001,0.005391,0.001930
9526,0.0000003,0.0035474,0.0016162,0.000011,0.167786,0.119671
9527,0.0000000,0.0000770,0.0000369,0.000003,0.003518,0.004383
9528,0.0000026,0.0000149,0.0000145,0.000113,0.001762,0.001282
9529,0.0000074,0.0015229,0.0002469,0.000483,0.064396,0.109042
9530,0.0000001,0.0000164,0.0000036,0.000001,0.001940,0.001208
9531,0.0000017,0.0048054,0.0037921,0.000128,0.092761,0.152025
9532,0.0000004,0.0000419,0.0017815,0.000040,0.168696,0.068082
9533,0.0002008,0.0068938,0.0001959,0.003564,0.012429,0.181775
9534,0.0000002,0.0000049,0.0000010,0.000006,0.003879,0.002885
9535,0.0000225,0.0001073,0.0003686,0.001607,0.008326,0.010318
9536,0.0000000,0.0000399,0.0000256,0.000002,0.003098,0.001731
9537,0.0000015,0.0000842,0.0000117,0.000074,0.002129,0.001452
9538,0.0000345,0.0000780,0.0000092,0.001930,0.032330,0.006506
9539,0.0000065,0.0000094,0.0000021,0.000060,0.003245,0.004046
9540,0.0000026,0.0000072,0.0000013,0.000087,0.003135,0.002058
9541,0.0001081,0.0008795,0.0003939,0.008166,0.007554,0.029658
9542,0.0000005,0.0000675,0.0000401,0.000031,0.002164,0.002922
9543,0.0000004,0.0022508,0.0009232,0.000018,0.147576,0.105946
9544,0.0002152,0.0001856,0.0000076,0.006622,0.448760,0.083399
9545,0.0000409,0.0007032,0.0001371,0.001855,0.025945,0.096110
9546,0.0000000,0.0000818,0.0001420,0.000003,0.005370,0.004549
9547,0.0000000,0.0003855,0.0001720,0.000004,0.003121,0.013019
9548,0.0006228,0.0007138,0.0001934,0.044645,0.040263,0.086876
9549,0.0000001,0.0000328,0.0011292,0.000018,0.114301,0.048482
9550,0.0000000,0.0011150,0.0005284,0.000006,0.048298,0.021419
9552,0.0003335,0.0016308,0.0005034,0.009018,0.161414,0.150478
9553,0.0000378,0.0005860,0.0013730,0.003381,0.013922,0.013019
9554,0.0000000,0.0016205,0.0002386,0.000005,0.016797,0.013297
9555,0.0000022,0.0005606,0.0000829,0.000141,0.003148,0.019540
9556,0.0000032,0.0001510,0.0000592,0.000213,0.003730,0.002400
9557,0.0016183,0.0007702,0.0007032,0.050134,2.465829,0.368349
9558,0.0000441,0.0000526,0.0000044,0.001289,0.224323,0.013546
9559,0.0000000,0.0001336,0.0003756,0.000000,0.009701,0.003501
9560,0.0000281,0.0053004,0.0070699,0.002165,0.071886,0.139679
9561,0.0008347,0.0008330,0.0018748,0.059057,0.072811,0.047669
9562,0.0000003,0.0000240,0.0000181,0.000010,0.004159,0.007992
9563,0.0000027,0.0002724,0.0000765,0.000159,0.004265,0.016066
9564,0.0000196,0.0003299,0.0000958,0.000878,0.008550,0.022257
9565,0.0000045,0.0001655,0.0000740,0.000370,0.003478,0.005139
9566,0.0002367,0.0001296,0.0001132,0.015832,0.012394,0.010106
9567,0.0000001,0.0002541,0.0000598,0.000005,0.004124,0.016362
9568,0.0000000,0.0000690,0.0000209,0.000002,0.002574,0.003267
